Latitude,Longitude,Temperature (Celsius)
45.16000000000031,12.539999999999825,28.751000976562523
45.16000000000031,12.559999999999825,28.833032226562523
45.16000000000031,12.579999999999824,28.833032226562523
45.16000000000031,12.599999999999824,28.856469726562523
45.16000000000031,12.619999999999823,28.851586914062523
45.16000000000031,12.639999999999823,28.851586914062523
45.16000000000031,12.659999999999823,28.836938476562523
45.16000000000031,12.679999999999822,28.836938476562523
45.16000000000031,12.699999999999822,28.793969726562523
45.16000000000031,12.719999999999821,28.793969726562523
45.16000000000031,12.73999999999982,28.748071289062523
45.16000000000031,12.75999999999982,28.756860351562523
45.16000000000031,12.77999999999982,28.717797851562523
